ID,Property Name,City,Region,Type,Mobile (WhatsApp),Email,Website
IT014753,"LA QUIETE",GUARENE,Piemonte,Altro,+39320/6951095,info@laquiete.biz,
IT015172,"IL GIARDINO DI OLIVIA",GUARENE,Piemonte,Altro,+393486559554,info@ilgiardinodiolivia.com,
IT017045,"IL GIARDINO DI OLIVIA",GUARENE,Piemonte,Altro,+393486559554,info@ilgiardinodiolivia.com,
IT012639,"ISOLA VERDE MOGGIA",GURRO,Piemonte,Affittacamere,+393406652262,,
IT017092,"CASALE ANTONINO",GURRO,Piemonte,B&B,+393482261049,info@casaleantonino.com,
IT017870,"CASALE ANTONINO",GURRO,Piemonte,B&B,+393482261049,info@casaleantonino.com,
IT011213,"L'OSTU DEL POVR-OM 2",INVERSO PINASCA,Piemonte,Hotel,+393332863313,,
IT013000,"DA HOMBRE E LILLO",INVERSO PINASCA,Piemonte,Affittacamere,+393291541940,angelo.piccato@gmail.com,
IT010946,"HOTEL SCIARANE",INVORIO,Piemonte,Hotel,+393884744686,beretta.ale@hotelsciarane.com,
IT011590,"CASCINETTA 32",INVORIO,Piemonte,Altro,+393343022563,antonellafernez@virgilio.it,
IT015298,"B&B LA CASA DEL BOSCO",INVORIO,Piemonte,B&B,+393474334805,info@lacasanelbosco.eu,
IT015315,"B&B MANFREDI",INVORIO,Piemonte,B&B,+393467212948,manfredibeb@gmail.com,
IT015343,"B&B LA QUIETE",INVORIO,Piemonte,B&B,+393392642516,mabe55@hotmail.it,
IT011736,"LOCANDA PER VIANDANTI E SOGNATORI",ISASCA,Piemonte,Affittacamere,+39333/2239485,locanda_isasca@yahoo.it,
IT015841,"MI E TI DEL COL",ISASCA,Piemonte,B&B,+39333/2239485e320/5746120,mgrazia.cn@gmail.com,
IT008514,"CASCINA ROCCA",ISOLA D'ASTI,Piemonte,Altro,+393404559113,info@agriturismocascinarocca.com,
IT011349,"CASCINA MADAMA",ISOLA D'ASTI,Piemonte,Affittacamere,+393389766273,info@cascinamadama.it,
IT013979,"B & B VILLA ROSA",ISOLA D'ASTI,Piemonte,B&B,+393481626254,montaldo.irene@tiscali.it,
IT014941,"B & B VILLA ROSA",ISOLA D'ASTI,Piemonte,B&B,+393481626254,montaldo.irene@tiscali.it,
IT017278,"AL CAMPO DEL FRATE",ISOLA D'ASTI,Piemonte,B&B,+393472472520,pavila1@libero.it,
IT020682,"SORI' SAN GIOVANNI",ISOLA D'ASTI,Piemonte,Altro,+39335/214452,info@sorisg.com,
IT014585,"LAGI",ISOLABELLA,Piemonte,B&B,+393491953462,info@casalagi.com,
IT009372,"PLATINUM",IVREA,Piemonte,Hotel,+393491934632,info@platinumhotel.eu,
IT011811,"IVREA CANOA CLUB",IVREA,Piemonte,Altro,+393280999579,ostelloicc@libero.it,
IT014407,"VILLA ARDESIA",IVREA,Piemonte,B&B,+393496182677,nonnadada@virgilio.it,
IT014731,"IVREA LA BELLA",IVREA,Piemonte,Affittacamere,+393402844892,ivrealabella.affittacamere@gmail.com,
IT015540,"GLOSOLI'",IVREA,Piemonte,B&B,+393470194780,glosoli@robertatirassa.com,
IT015547,"CASCINA 1851",IVREA,Piemonte,B&B,+393472269054,cascina1851@libero.it,
IT015549,"CASA DI IRENE",IVREA,Piemonte,B&B,+393383176308,casadiirene@yahoo.it,
IT015550,"MONTENAVALE",IVREA,Piemonte,B&B,+393332471265,info@montenavale.it,
IT015553,"IL TUCHINO",IVREA,Piemonte,B&B,+393357662290,iltuchino@gmail.com,
IT016978,"IL TUCHINO",IVREA,Piemonte,B&B,+393357662290,iltuchino@gmail.com,
IT017108,"IVREA LA BELLA",IVREA,Piemonte,B&B,+393468483555,pedeandre75@gmail.com,
IT017276,"MARGHERITA",IVREA,Piemonte,B&B,+393472454660,remorstefania@gmail.com,
IT011486,"'L FOJOT",LA CASSA,Piemonte,Altro,+393343379228,info@ilfojot.it,
IT011142,"VILLA ALBINA",LA LOGGIA,Piemonte,Altro,+393339068889,info@agriturismovillaalbina.it,
IT016294,"CA MIA CA TUA",LA LOGGIA,Piemonte,B&B,+393932090201,info@camiacatua.it,
IT016429,"CASAKORA",LA LOGGIA,Piemonte,B&B,+393347910818,info.casakora@gmail.com,
IT008286,"SANTAMARIA",LA MORRA,Piemonte,Hotel,+39335/280306,hotel@wellnessantamaria.com,
IT009164,"ALBACHIARA",LA MORRA,Piemonte,Altro,+39333/3014055,info@agriturismoalbachiara.it,
IT009173,"RISVEGLIO IN LANGA",LA MORRA,Piemonte,Altro,+393396424370,info@risveglioinlanga.it,
IT009520,"SANTAMARIA",LA MORRA,Piemonte,Hotel,+39335280306/0173509826,hotel@wellnessantamaria.com,
IT009771,"CASCINA BALLARIN",LA MORRA,Piemonte,Altro,+39348/7231264,cascina@cascinaballarin.it,
IT009772,"CASA BAMBIN",LA MORRA,Piemonte,Altro,+39347/4659272,info@casabambin.it,
IT009777,"IL GELSO",LA MORRA,Piemonte,Altro,+39333/9971134,agri@agriturismoilgelso.it,
IT009778,"LA CASCINA DEL MONASTERO",LA MORRA,Piemonte,Altro,+39333/2605719,info@cascinadelmonastero.it,
IT009779,"LA CASCINA DEL MONASTERO 2",LA MORRA,Piemonte,Altro,+39333/2605719,info@cascinadelmonastero.it,
IT009793,"CASCINA ROCCA",LA MORRA,Piemonte,Altro,+39335/391812,info@cascinarocca.com,
IT010036,"LA CA D'OLGA",LA MORRA,Piemonte,Altro,+393471644693,info@agriturismolacadolga.it,
IT010390,"LA CA D'OLGA",LA MORRA,Piemonte,Altro,+39347/1644693,info@agriturismolacadolga.it,
IT010391,"OSTERIA DEL VIGNAIOLO",LA MORRA,Piemonte,Affittacamere,+393335400600,osteriavignaiolo@libero.it,
IT010447,"CA' NELIDE",LA MORRA,Piemonte,Affittacamere,+39335/5478935,alessandriaclaudio@gmail.com,
IT010857,"FIOR DI FARINE",LA MORRA,Piemonte,Affittacamere,+39339/6538191,info@fiordifarine.com,
IT011277,"TRA MONTI E VIGNE",LA MORRA,Piemonte,Affittacamere,+39338/8225771,tramontievigne@tramontievigne.it,
IT011280,"IL CEDRO",LA MORRA,Piemonte,Affittacamere,+393276306322,roomilcedro@tiscali.it,
IT011284,"AL VECCHIO GELSO",LA MORRA,Piemonte,Affittacamere,+393496107350,camere@alvecchiogelso.com,
IT011603,"IL GRAPPOLO",LA MORRA,Piemonte,Affittacamere,+39333/6845877,prenotazioni@ilgrappolovacanze.it,
IT011606,"CASCINA GORETTA",LA MORRA,Piemonte,Altro,+39339/7711186,info@cascinagoretta.it,
IT011783,"CASCINA GORETTA",LA MORRA,Piemonte,Altro,+39339/7711186,info@cascinagoretta.it,
IT011786,"RELAIS LE ROCCHE",LA MORRA,Piemonte,Affittacamere,+39392/4056894,info@relaislerocche.it,
IT011842,"RISVEGLIO IN LANGA",LA MORRA,Piemonte,Altro,+393396424370/017350674,info@risveglioinlanga.it,
IT011997,"L'EREMO DELLA GASPRINA",LA MORRA,Piemonte,Affittacamere,+39333/8909052,asampo@libero.it,
IT012612,"LA SUITE DEL BORGO",LA MORRA,Piemonte,B&B,+393391182865,lesuitedelborgo@alice.it,
IT012622,"AI BASTIONI",LA MORRA,Piemonte,B&B,+393683936221,rossi.geom.mauro@alice.it,
IT012931,"TIMELESS",LA MORRA,Piemonte,Altro,+39333/4252287,info@timelessrooms.net,
IT012933,"ANTICHE MELODIE",LA MORRA,Piemonte,B&B,+39339/7083611,info@antichemelodie.com,
IT012945,"NOTTE IN LANGA",LA MORRA,Piemonte,B&B,+39334/5491889,info@notteinlanga.it,
IT014105,"VILLA GOCCIA DI VINO",LA MORRA,Piemonte,Affittacamere,+39349/8050668,info@gocciadivinolamorra.it,
IT014106,"CASAMATTA",LA MORRA,Piemonte,Affittacamere,+39339/6540999,carlottafaleri@gmail.it,
IT014112,"VILLA KATERINA",LA MORRA,Piemonte,Affittacamere,+39333/2002551,villakaterinalamorra@gmail.com,
IT014736,"ANTICHE MELODIE",LA MORRA,Piemonte,B&B,+39339/7083611,info@antichemelodie.com,
IT014846,"SUL BRIC DEI CAPALOT",LA MORRA,Piemonte,Altro,+39333/5327928,info@sulbric.com,
IT014848,"CASCINA ISABEL",LA MORRA,Piemonte,B&B,+393667346466,info@cascinaisabel.it,
IT014850,"LA VECCHIA CASCINA DEI MANZONI",LA MORRA,Piemonte,Altro,+393392678246,,
IT014852,"CASAMATTA",LA MORRA,Piemonte,Affittacamere,+39339/6540999,carlottafaleri@gmail.it,
IT014879,"BLUE BERRY ROOMS",LA MORRA,Piemonte,Affittacamere,+39333/8286576,mussoemussosas@legalmail.it,
IT014881,"VILLA CRISSANTE",LA MORRA,Piemonte,Altro,+39333/3671499,villacrissante@crissantewines.it,
IT014912,"TIMELESS",LA MORRA,Piemonte,Altro,+39333/4252287,info@timelessrooms.net,
IT015728,"SUL BRIC DEI CAPALOT",LA MORRA,Piemonte,B&B,+39333/5327928,info@sulbric.com,
IT015755,"LA ROSA NEL BORGO",LA MORRA,Piemonte,Altro,+39348/7231264,info@larosanelborgo.it,
IT016035,"VACANZE CASAMATTA",LA MORRA,Piemonte,Altro,+393396540999,carlottafaleri@gmail.com,
IT016045,"CASA NALIN",LA MORRA,Piemonte,Altro,+393314143983,giovenale@casanalin.com,
IT016382,"VILLA GOCCIA DI VINO",LA MORRA,Piemonte,B&B,+39349/8050668,info@gocciadivinolamorra.it,
IT016500,"CASA ARAMIS",LA MORRA,Piemonte,Affittacamere,+393334054182,,
IT016502,"VACANZE CASAMATTA",LA MORRA,Piemonte,Altro,+393396540999,info@casamattalamorra.it,
IT016573,"CASA SAN ROCCO",LA MORRA,Piemonte,Altro,+39338/1278241,info@levignebio.com,
IT017219,"CASA ARAMIS",LA MORRA,Piemonte,Affittacamere,+393334054182,,
IT014079,"IL CHIABOTTO",LAGNASCO,Piemonte,B&B,+393288087008,ilchiabotto@hotmail.it,
IT014080,"IL FRUTTETO",LAGNASCO,Piemonte,B&B,+39349/5295809,info@il-frutteto.com,
IT013002,"LE VELE",LANZO TORINESE,Piemonte,Affittacamere,+393398900366,johannes.pfeiffer@hotmail.com,
IT016324,"CHALLANT",LANZO TORINESE,Piemonte,Altro,+393387456049,info@castagneri.com,
IT016478,"VILLA ERRE - LITERARY B&B",LANZO TORINESE,Piemonte,B&B,+393496803325,hello@villaerre.it,
IT016481,"LE VELE",LANZO TORINESE,Piemonte,B&B,+393398900366,johannes.pfeiffer@alice.it,
IT016561,"LA DALIA",LEINI,Piemonte,B&B,+393406847597,b.b.ladalia@alice.it,
IT009410,"TERRA DI LANGA",LEQUIO BERRIA,Piemonte,Altro,+39347/4713661,info@terradilanga.com,
IT009737,"LA PRIMULA",LEQUIO TANARO,Piemonte,Altro,+39328/0829453,agriturismolaprimula@gmail.com,
IT009753,"LA TILIA",LEQUIO TANARO,Piemonte,Altro,+39348/7355673,info@latilia.it,
IT012036,"CASCINA MAIAN",LEQUIO TANARO,Piemonte,B&B,+39335/6775693,wschweizer@alice.it,
IT013766,"LA PRIMULA",LEQUIO TANARO,Piemonte,Altro,+39328/0829453,,
IT013233,"VILLA LIDIA",LESA,Piemonte,Affittacamere,+393479931607,sisa.arrighi@tiscali.it,
IT014198,"GARDEN APARTMENT LAKE VIEW",LESA,Piemonte,Affittacamere,+393356965255,ralphitalo@libero.it,
IT014430,"GARDEN APARTMENT LAKE VIEW",LESA,Piemonte,Affittacamere,+393356965255,ralphitalo@libero.it,
IT015643,"B&B LA LUNA SUL LAGO",LESA,Piemonte,B&B,+393280965793,lalunasullago@libero.it,
IT015644,"LA TORRETTA",LESA,Piemonte,B&B,+393387740528,micantico@virgilio.it,
IT016051,"RAINBOW RELAIS",LESA,Piemonte,Affittacamere,+393288710608,rainbowrelais@gmail.com,
IT016731,"B&B LA TORRETTA",LESA,Piemonte,B&B,+393387740528,micantico@virgilio.it,
IT016923,"B&B ZERBI LAURA",LESA,Piemonte,B&B,+393387740528,micantico@virgilio.it,
IT014717,"IL FRUTTETO DI EMI E TETI",LESSOLO,Piemonte,Affittacamere,+393289554488,otmaury@gmail.com,
IT014718,"CASA DEL POPOLO",LESSOLO,Piemonte,Affittacamere,+393484906317,casadelpopololessolo@gmail.com,
IT009254,"CASCINA DONDA",LESSONA,Piemonte,Altro,+393496265517,info@cascinadonda.it,
IT011752,"CASCINA MONDELLA",LESSONA,Piemonte,B&B,+393280532996,cascinamondella@gmail.com,
IT011756,"LA PREVOSTURA",LESSONA,Piemonte,Altro,+393491499863,info@laprevostura.it,
IT012022,"LA BADINA",LESSONA,Piemonte,Altro,+393280841063,lindadibetta@gmail.com,
IT012023,"CASCINA MONDELLA",LESSONA,Piemonte,B&B,+393280532996,cascinamondella@gmail.com,
IT013337,"LA COLOMBERA",LESSONA,Piemonte,B&B,+393472952671,marinacolombera@gmail.com,
IT017592,"NEBBIALUCE",LESSONA,Piemonte,B&B,+393477277999,info@nebbialuce.it,
IT014303,"CA' NOSTRA",LEVICE,Piemonte,Altro,+39338/4410114,,
IT014432,"ORCHIDEA SELVATICA",LEVICE,Piemonte,B&B,+393333914716,vero.roberto@libero.it,
IT018097,"CASE FRANZERO",LEVICE,Piemonte,Affittacamere,+393497224069,fish_nizzamonferrato@live.com,
IT016230,"CA DLA MASCA",LEVONE,Piemonte,B&B,+393337224949,casagiulia@virgilio.it,
IT008321,"EDELWEISS",LIMONE PIEMONTE,Piemonte,Hotel,+39335/1722458,info@edelweisslimone.it,
IT008323,"PICCOLO PARCO",LIMONE PIEMONTE,Piemonte,Hotel,+39338/7935689,info@piccoloparco.com,
IT008833,"L'ARTISIN",LIMONE PIEMONTE,Piemonte,Hotel,+39328/8844459,info@hotelartisin.com,
IT010655,"EDELWEISS",LIMONE PIEMONTE,Piemonte,Affittacamere,+39335/1722458,info@edelweisslimone.it,
IT010660,"CHALET MOREL 1586",LIMONE PIEMONTE,Piemonte,Hotel,+39347/3300082,info@chaletmorel.eu,
IT010684,"CHALET MOREL 1586",LIMONE PIEMONTE,Piemonte,Hotel,+39338/6258385,morel@marachellagruppo.it,
IT011135,"ARRUCADOR",LIMONE PIEMONTE,Piemonte,Affittacamere,+39348/2902263,hotel@arrucador.it,
IT011446,"LUIS MATLAS",LIMONE PIEMONTE,Piemonte,Altro,+39346/3746925,campingluismatlas@yahoo.it,
IT011678,"IL GIRASOLE",LIMONE PIEMONTE,Piemonte,Affittacamere,+39320/4152667,info@agrigirasole.com,
IT012472,"LA MONTANINA",LIMONE PIEMONTE,Piemonte,B&B,+39328/7396153,info@lamontanina-limone.it,
IT012496,"IL GIRASOLE",LIMONE PIEMONTE,Piemonte,Affittacamere,+39320/4152667,info@agrigirasole.com,
IT012623,"LA CASETTA DEL DAHU",LIMONE PIEMONTE,Piemonte,Affittacamere,+39366/8710673,info@lacasettadeldahu.it,
IT012935,"COLONIA ALPINA",LIMONE PIEMONTE,Piemonte,Altro,+39338/3603068,CRESPIMARCO1@TISCALI.IT,
IT012936,"L'ABRIC",LIMONE PIEMONTE,Piemonte,B&B,+39348/2902263,info@limonetto.com,
IT014509,"IL GIRASOLE",LIMONE PIEMONTE,Piemonte,B&B,+39380/5332937,info@residenzagirasole.it,
IT014582,"CHALETS MIGNON",LIMONE PIEMONTE,Piemonte,Altro,+39334/3153126,info@villateresa-chaletsmignon.com,
IT015158,"CASA LIMONESINA",LIMONE PIEMONTE,Piemonte,Altro,+39393/9166275,pieradalmasso@tiscali.it,
IT016838,"27",LIMONE PIEMONTE,Piemonte,B&B,+393807383223,andreatolosano@libero.it,
IT017827,"LA CASA DEI GATTI",LIMONE PIEMONTE,Piemonte,B&B,+393474654270,,
IT018947,"IL RIFUGIO DEL DAHU",LIMONE PIEMONTE,Piemonte,Affittacamere,+39366/8710673,info@ilrifugiodeldahu.it,
IT020373,"CASA LIMONESINA",LIMONE PIEMONTE,Piemonte,Altro,+39393/9166275,pieradalmasso@tiscali.it,
IT029501,"CAPANNA CHIARA AL CROS",LIMONE PIEMONTE,Piemonte,Altro,+39349/7287591,info@capannachiara.it,
IT009495,"STAZIONE",LIVORNO FERRARIS,Piemonte,Hotel,+393470898598,restazione@yahoo.it,
IT012586,"RESIDENCE DEL BABI",LIVORNO FERRARIS,Piemonte,Altro,+393388181062,info@parcoilbabi.it,
IT013003,"L'ALBERGOTTO",LIVORNO FERRARIS,Piemonte,Affittacamere,+393388079407,info@lalbergotto.it,
IT017104,"L'ALBERGOTTO",LIVORNO FERRARIS,Piemonte,Affittacamere,+393388079407,,
IT012575,"IL CAPRIOLO",LOAZZOLO,Piemonte,Altro,+39338/4845672,info@agriturismosanbovo.com,
IT013682,"PRE'",LOAZZOLO,Piemonte,B&B,+393290225469,gianpaolo.grea@alice.it,
IT014962,"LA TANA DELLA VOLPE",LOCANA,Piemonte,B&B,+393476213168,bandblatanadellavolpe@gmail.com,
IT017398,"MARGHERITA",LOCANA,Piemonte,B&B,+393400816697,,
IT025013,"SANTA PULENTA",LOCANA,Piemonte,Altro,+393482660592,santa.pulenta@gmail.com,
IT012846,"L'ANGELO DEL CONVENTO",LORANZE',Piemonte,Affittacamere,+393289204996,info@angelodelconvento.it,
IT013653,"L'OSTEGATTO",LORANZE',Piemonte,Affittacamere,+393404577702,info@ostegatto.com,
IT017797,"DOMUS AMICA",LU,Piemonte,B&B,+393338127541/0131740828,info@domusamica.it,
IT017716,"DOMUS AMICA",LU (FINO AL 2019-02-19),Piemonte,B&B,+393338127541/0131740828,info@domusamica.it,
IT010599,"LA COUSTERA",LUSERNA SAN GIOVANNI,Piemonte,Altro,+3934789351283383007847,info@lacoustera.it,
IT011620,"BACOMELA",LUSERNA SAN GIOVANNI,Piemonte,Altro,+393339265175,gabriogrindatto@yahoo.it,
IT011622,"LOU CHARDOUN",LUSERNA SAN GIOVANNI,Piemonte,Altro,+393396205560,alberto.cardon@gmail.com,
IT011688,"BLU LAVANDA",LUSERNA SAN GIOVANNI,Piemonte,Affittacamere,+393356855070,info@blulavanda.net,
IT011788,"VILLA SARTI",LUSERNA SAN GIOVANNI,Piemonte,Altro,+393355485615,barbara.payra@nuoviobiettivi.org,
IT012725,"CASA PAYER",LUSERNA SAN GIOVANNI,Piemonte,Affittacamere,+3934793840343479384035,info@casapayer.it,
IT012901,"GIANAVELLA",LUSERNA SAN GIOVANNI,Piemonte,Altro,+393334673041,info@lagianavella.com,
IT015920,"IL CASALE DEL BRICH",LUSERNA SAN GIOVANNI,Piemonte,B&B,+393469442534,ilcasaledelbrich@tim.it,
IT015964,"IL TASSO",LUSERNA SAN GIOVANNI,Piemonte,Altro,+393355623116,info.iltasso@gmail.com,
IT016487,"CASA PAYER",LUSERNA SAN GIOVANNI,Piemonte,Affittacamere,+3934793840343479384035,,
IT016519,"AI NAZZAROTTI",LUSERNA SAN GIOVANNI,Piemonte,B&B,+393405342622,ladraio@hotmail.com,
IT018023,"AREA CAMPER VECCHIO BERSAGLIO",LUSERNA SAN GIOVANNI,Piemonte,Altro,+393775471046,,
IT018918,"VILLA OLANDA",LUSERNA SAN GIOVANNI,Piemonte,Altro,+393336203529,gattomarina@tiscali.it,
IT021127,"VILLA OLANDA",LUSERNA SAN GIOVANNI,Piemonte,Altro,+393939683207,,
IT011768,"CASCINA BONETTO",LUSERNETTA,Piemonte,Altro,+393331879521,cascinabonetto@libero.it,
IT010966,"LOCANDA DEL SILENZIO",MACRA,Piemonte,Hotel,+39333/8179936,info@locandadelsilenzio.com,
IT011188,"STRUNHARELO",MACRA,Piemonte,Altro,+39347/3085452,strunharelo@gmail.com,
IT011189,"LOCANDA DEL SILENZIO",MACRA,Piemonte,Affittacamere,+39333/8179936,info@locandadelsilenzio.com,
IT012899,"LOCANDA PALENT",MACRA,Piemonte,Affittacamere,+39340/8237898,info@locandapalent.it,
IT013435,"LA TAPPA OCCITANA",MACRA,Piemonte,Affittacamere,+393389523900,bruna.caterina@libero.it,
IT014473,"PALENT",MACRA,Piemonte,Affittacamere,+39340/8237898,info@rifugiopalent.it,
IT014862,"PALENT",MACRA,Piemonte,Affittacamere,+39340/8237898,info@rifugiopalent.it,
IT019258,"LA RUA'",MACRA,Piemonte,Altro,+393492692548,info@rifugiolarua.it,
IT022027,"PALENT",MACRA,Piemonte,Altro,+39340/8237898,info@rifugioalpinopalent.it,
IT026176,"PALENT",MACRA,Piemonte,Altro,+393933358371,info@palent.it,
IT008863,"CIMA JAZZI",MACUGNAGA,Piemonte,Hotel,+393925404708,info@residencecimajazzi.it,
IT009887,"DREAM HOTEL",MACUGNAGA,Piemonte,Hotel,+393497855758,dreamhotelalp@gmail.com,
IT010698,"DREAM HOTEL",MACUGNAGA,Piemonte,Hotel,+393497855758,dreamhotelalp@gmail.com,
IT012144,"DE FILIPPI",MACUGNAGA,Piemonte,Altro,+39377/537974032465145/377,casalpin@tin.it,
IT012943,"ISTITUTO SACRO CUORE",MACUGNAGA,Piemonte,Altro,+393315645980,suoramt@libero.it,
IT014254,"SOGGIORNO ALPINO",MACUGNAGA,Piemonte,Altro,+393205656746,augendisrls@gmail.com,
IT016408,"INCANTO WALSER",MACUGNAGA,Piemonte,Altro,+393355281267,incantowalser@gmail.com,
IT026268,"WENGWALD HUTTE",MACUGNAGA,Piemonte,Altro,+393475003096/3458302020,betfabio70@libero.it,
IT029741,"ZAMBONI ZAPPA",MACUGNAGA,Piemonte,Altro,+393407977167,,
IT010712,"AZIENDA AGRITURISTICA CHIARA",MADONNA DEL SASSO,Piemonte,Altro,+393316712138,agrichiara.orta@tiscali.it,
IT011661,"AZIENDA AGRITURISTICA IL BARCHETTO",MADONNA DEL SASSO,Piemonte,Altro,+393479475771,alpebarchetto@gmail.com,
IT014368,"ALBATROS",MADONNA DEL SASSO,Piemonte,B&B,+393338188073,orbanedy@gmail.com,
IT015780,"CAROLUS B.B",MADONNA DEL SASSO,Piemonte,B&B,+393398425256,info@carolus.it,
IT017032,"LE COLLINE DI MAGGIORA",MAGGIORA,Piemonte,B&B,+393477298214,kevin.mongini@gmail.com,
IT010573,"LOCANDA DEL MOLINO VECCHIO",MAGLIANO ALFIERI,Piemonte,Affittacamere,+39335/7087446,info@locandadelmolinovecchio.it,
IT015867,"FRUSCIONE CARMELO",MAGLIANO ALFIERI,Piemonte,Altro,+39320/6526875,info@casafruscione.com,
IT017117,"BORGO ALFIERI",MAGLIANO ALFIERI,Piemonte,Altro,+393313171807,denegri.anna@libero.it,
IT015517,"CONTESSINA POLDA",MAGLIONE,Piemonte,B&B,+393474218800,bbcontessinapolda@gmail.com,
IT008361,"GOLF HOTEL LE BETULLE",MAGNANO,Piemonte,Hotel,+393663068399,info@golfhotellebetulle.it,
IT009232,"LA BESSA",MAGNANO,Piemonte,Altro,+393391018807,info@agriturismolabessa.it,
IT011310,"CASA JOOP",MAGNANO,Piemonte,B&B,+393401030686,info@casajoop.nl,
IT015943,"LA PEPANELLA",MAGNANO,Piemonte,B&B,+393382608235,lapepanella@gmail.com,
IT017566,"LA PIAZZETTA",MAGNANO,Piemonte,B&B,+393493871863,piazzapierluigi@gmail.com,
IT008295,"RAMO VERDE",MALESCO,Piemonte,Hotel,+393479604038,ramoverdemalesco@yahoo.it,
IT012392,"COLONIA PIO XII",MALESCO,Piemonte,Altro,+393484903456,s.agnesesommal@libero.it,
IT014682,"IL FAGGIO",MALESCO,Piemonte,B&B,+393397520857/3382993384,brunocuccodoro@hotmail.com,
IT015772,"LEON D'ORO",MALESCO,Piemonte,B&B,+393332657878,info@leondoro.eu,
IT015808,"PICCOLO RUSCA",MALESCO,Piemonte,B&B,+393488892141,piccolorusca@gmail.com,
IT015809,"ARVINEI",MALESCO,Piemonte,Altro,+393485243174,residence.arvinei@libero.it,
IT016800,"ARVINEI",MALESCO,Piemonte,Altro,+393485243174,residence.arvinei@libero.it,
IT029098,"NIGRITELLA",MALESCO,Piemonte,Altro,+393392770509,,
IT015499,"B&B SERENO",MALVICINO,Piemonte,B&B,+3933582826050144456075,vittorio.mil@ngi.it,
IT009876,"CASA BARDACCHINO",MANGO,Piemonte,Affittacamere,+39340/8328211,info@casabardacchino.it,
IT010180,"CASA FORTE ALBA IN LANGA",MANGO,Piemonte,Affittacamere,+39333/8375307,info@albainlanga.it,
IT011545,"VILLA ALTHEA",MANGO,Piemonte,Affittacamere,+39335/5295508,info@villaalthea.it,
IT011555,"CASA ALIX",MANGO,Piemonte,Affittacamere,+39392/9877546,alix.gomes61@gmail.com,
IT011557,"LA GRANGIA",MANGO,Piemonte,B&B,+39338/9348093,info@lagrangia.ch,
IT016847,"CA' DEL GALLO",MANGO,Piemonte,B&B,+393939199750,info@cadelgalloinlanga.com,
IT017855,"CASA ALIX",MANGO,Piemonte,Affittacamere,+39392/9877546,alix.gomes61@gmail.com,
IT008306,"EL MON VEJ",MANTA,Piemonte,Hotel,+39320/8392017,info@elmonvej.it,
IT008373,"EL MON VEJ",MANTA,Piemonte,Hotel,+39320/8392017,info@elmonvej.it,
IT012791,"IL GIARDINO DEI SEMPLICI",MANTA,Piemonte,B&B,+39347/7617987,info@ilgiardinodeisemplici.eu,
IT012799,"LA PRIMA CASA",MANTA,Piemonte,B&B,+39335/295012,angelo.giusiano@inwind.it,
IT012828,"CASTELLO DI MARANO COTTAGE",MARANO TICINO,Piemonte,Altro,+393478861037,info@castellodimaranoticino.it,
IT012855,"CASTELLO DI MARANO TICINO",MARANO TICINO,Piemonte,Affittacamere,+393478861037,info@castellodimaranoticino.it,
IT019219,"CASTELLO DI MARANO",MARANO TICINO,Piemonte,Altro,+393478861037,info@castellodimaranoticino.it,
IT015589,"IL MELOGRANO",MARENE,Piemonte,B&B,+39340/0803105,ilmelograno_bb@libero.it,
IT015447,"PANE & MARMELLATA",MARETTO,Piemonte,B&B,+393358748153,info@bbpaneemarmellata.it,
IT017553,"ART PEACE AND FOOD",MARETTO,Piemonte,B&B,+39339/1634983,marco.vaglio@libero.it,
IT017780,"ART PEACE AND FOOD",MARETTO,Piemonte,B&B,+39339/1634983,vagliotessitoremarco@gmail.com,
IT010951,"CEAGLIO FULVIA",MARMORA,Piemonte,Affittacamere,+393385907040,fulvia.ceaglio@libero.it,
IT011814,"LOU BIA",MARMORA,Piemonte,Altro,+39338/8509682,,
IT011815,"LOCANDA CEAGLIO",MARMORA,Piemonte,Affittacamere,+39347/7839466,info@ceaglio-vallemaira.it,
IT012303,"CAMPING LOU DAHU",MARMORA,Piemonte,Altro,+393487188691,info@campingloudahu.com,
IT012329,"BORGATA SAGNA ROTONDA",MARMORA,Piemonte,Altro,+39339/4916161,info@sagnarotonda.com,
IT013982,"BORGATA SAGNA ROTONDA",MARMORA,Piemonte,Altro,+39339/4916161,info@sagnarotonda.com,
IT013983,"AL BRIEIS",MARMORA,Piemonte,B&B,+39347/2242137,info@brieis.net,
IT014114,"AL BRIEIS",MARMORA,Piemonte,Affittacamere,+393472242137,info@brieis.net,
IT014828,"AL BRIEIS",MARMORA,Piemonte,B&B,+39347/2242137,info@brieis.net,
IT014830,"LOU CHIASOU",MARMORA,Piemonte,Altro,+39340/7318918,,
IT017054,"BREC DAL VERN",MARMORA,Piemonte,B&B,+393470054481,mbyoracle@aol.it,
IT017749,"BREC DAL VERN",MARMORA,Piemonte,B&B,+393470054481,mbyoracle@aol.it,
IT011121,"CASCINA ZANOT",MARSAGLIA,Piemonte,Altro,+39348/3578543,info@agri-campeggio.it,
IT012526,"DIVIN PORCELLO",MASERA,Piemonte,Affittacamere,+393482202612,info@divinporcello.it,
IT013358,"CASA TOMA'",MASERA,Piemonte,Affittacamere,+393392101345,info@casatoma.it,
IT014248,"CASA BRENCIO",MASERA,Piemonte,B&B,+393402784898,enricafontana62@gmail.com,
IT016694,"LA TOPPIA",MASERA,Piemonte,B&B,+393281036047,katiaravezzani@libero.it,
