ID,Property Name,City,Region,Type,Email,Email2,Website
IT018624,"BAIA PARADISO",PESCHICI,Puglia,Villaggio Turistico,baiadiparadiso@baiadiparadiso.it,,www.baiadiparadiso.it
IT018628,"ELISA",PESCHICI,Puglia,Hotel,info@hotelelisa.it,,www.hotelelisa.it
IT018699,"CALA DEL TURCO",PESCHICI,Puglia,Hotel,info@hotelgusmay.it,,www.hotelgusmay.it
IT018708,"CAMPING LA GEMMA",PESCHICI,Puglia,Campeggio,info@la-gemma.it,,www.la-gemma.it
IT018715,"BELLARIVA",PESCHICI,Puglia,Campeggio,info@villaggiobellariva.it,,www.villaggiobellariva.it
IT018759,"GUSMAY & SUITE LE DUNE",PESCHICI,Puglia,Hotel,commerciale@gusmayresort.it,,www.gusmayresort.it
IT018776,"INTERNAZIONALE MANACORE",PESCHICI,Puglia,Campeggio,manacore@grupposaccia.it,,www.grupposaccia.it
IT018879,"HOTEL SIRENA DEPENDANCE",PESCHICI,Puglia,Hotel,info@hotelsirena.it,,www.hotel-sirena.it
IT018892,"HOTEL MORCAVALLO",PESCHICI,Puglia,Hotel,INFO@HOTELMORCAVALLO.COM,,WWW.HOTELMORCAVALLO.COM
IT019261,"IL CACCIATORE",PESCHICI,Puglia,Altro,armientocosimo@hotmail.it,,www.vacanzeapeschici.net
IT019376,"HOTEL PESCHICI",PESCHICI,Puglia,Hotel,info@hotelpeschici.it,,www.hotelpeschici.it
IT019455,"HOTEL INCONTRO II",PESCHICI,Puglia,Hotel,info@peschicivacanze.it,,www.peschicivacanze.it
IT019721,"LA CHIUSA DELLE MORE",PESCHICI,Puglia,Altro,lachiusadellemore@libero.it,,www.lachiusadellemore.it
IT019997,"BAIA SAN NICOLA",PESCHICI,Puglia,Campeggio,info@baiasannicola.it,,www.baiasannicola.it
IT020181,"AL CASTELLO",PESCHICI,Puglia,Hotel,info@peschicialcastello.it,,www.peschicialcastello.it
IT020194,"ALAMARINA",PESCHICI,Puglia,B&B,info@alamarina.it,,www.alamarina.it
IT020495,"GEMINI RESIDENCE",PESCHICI,Puglia,Altro,gemini@sannicola.it,,www.sannicola.it
IT020525,"GARGANOMARE",PESCHICI,Puglia,Altro,info@casavacanzegarganomare.it,,www.casavacanzegarganomare.it
IT020668,"COPPA DI CIELO",PESCHICI,Puglia,Hotel,hotelcoppadicielo@gmail.com,,www.hotelcoppadicielo.it
IT020705,"CENTRO TURISTICO IALILLO",PESCHICI,Puglia,Villaggio Turistico,info@ialillo.it,,www.jalillo.it
IT020749,"APPARTAMENTI SERENA",PESCHICI,Puglia,Altro,info@appartamentiserena.it,,www.appartamentiserena.it
IT020796,"RESIDENCE ALAMARINA",PESCHICI,Puglia,Altro,info@alamarina.it,,www.alamarina.it
IT020883,"RESIDENCE OLIMPIA",PESCHICI,Puglia,Altro,residenceolimpia@tiscali.it,,www.residenceolimpia.it
IT021070,"PALAZZO DELLA TORRE",PESCHICI,Puglia,B&B,info@bebpalazzodellatorre.it,,www.bebpalazzodellatorre.it
IT021099,"TIMIAMA",PESCHICI,Puglia,Hotel,info@hoteltimiama.it,,www.hoteltimiama.it
IT021163,"VILLA JALILLO",PESCHICI,Puglia,Altro,info@villajalillo.it,,www.villaggiojallillo.it
IT021275,"VILLAGGIO MIRA",PESCHICI,Puglia,Altro,info@miravacanze.it,,www.miravacanze.it
IT021677,"AFFITTACAMERE VERDERAME MICHELE",PESCHICI,Puglia,Affittacamere,lacollinetta@yahoo.it,,www.lacollinettagargano.com
IT021707,"A PIANA DI CALENA",PESCHICI,Puglia,Altro,martucci.annalisa@alice.it,,www.lapianadicalena.it
IT021805,"APPARTAMENTI LA TORRETTA",PESCHICI,Puglia,Altro,info@latorrettapeschici.com,,www.latorrettapeschici.com
IT022211,"APPARTAMENTI TAVAGLIONE",PESCHICI,Puglia,Altro,info@peschicivacanze.com,,www.peschicivacanze.com
IT023658,"CASE VACANZE VILLA FRANCESCA",PESCHICI,Puglia,Altro,elia.vecera@alice.it,,www.villafrancescapeschici.it
IT023785,"SOSTA CAMPER DATTOLI",PESCHICI,Puglia,Campeggio,info@dattoliresidence.it,,www.dattoliresidence.it
IT023905,"RESIDENCE  LA PALOMA",PESCHICI,Puglia,Altro,lapaloma@tiscali.it,,www.lapaloma.it
IT023910,"RESIDENCE  JOLLY",PESCHICI,Puglia,Altro,info@residencejolly.eu,,www.residencejolly.eu
IT023946,"RESIDENCE  NIDO VERDE",PESCHICI,Puglia,Altro,info@residencenidoverde.it,,www.residencenidoverde.it
IT023998,"RESIDENCE  PARADISE",PESCHICI,Puglia,Altro,info@residenceparadise.com,,www.residenceparadise.com
IT024056,"POGGIO DI LUNA",PESCHICI,Puglia,Altro,info@poggiodiluna.com,,www.poggiodiluna.it
IT024272,"INCONTRO",PESCHICI,Puglia,Hotel,info@peschicivacanze.it,,www.peschicivacanze.it
IT024276,"ROSE VILLA B&B",PESCHICI,Puglia,B&B,rosarialosito@vigilio.it,,www.rosevillabb.it
IT024344,"IL PESCHICIANO",PESCHICI,Puglia,B&B,info@bebilpeschiciano.it,,www.ilpeschiciano.it
IT024356,"RESIDENCE JALILLO",PESCHICI,Puglia,Altro,info@villajalillo.it,,www.villaggiojallillo.it
IT024444,"VALLE DEI GELSI",PESCHICI,Puglia,B&B,info@valledeigelsi.it,,www.valledeigelsi.it
IT024456,"B&B VILLA LA VIGNA",PESCHICI,Puglia,B&B,info@villalavigna.it,,www.villalavigna.it
IT024499,"B&B VILASEJUDA",PESCHICI,Puglia,B&B,info@vilasejuda.com,,www.vilasejuda.com
IT024545,"VERDERAME DANIELE",PESCHICI,Puglia,Affittacamere,daniverde@tiscali.it,,www.lacollinettagargano.com
IT024576,"AZIENDA DELLA TORRE",PESCHICI,Puglia,Altro,info@agriturlatorre.it,,www,agriturlatorre.it
IT024638,"BAIA SCIROCCO",PESCHICI,Puglia,B&B,info@baiascirocco.it,,www.baiascirocco.it
IT024966,"TORRE DEI PRETI",PESCHICI,Puglia,Altro,info@torredeipreti.it,,www.torredeipreti.it
IT025091,"LA FORMICHINA",PESCHICI,Puglia,B&B,info@beblaformichinapeschici.it,,http://www.beblaformichinapeschici.it/
IT026123,"VILLA NICOLETTA",PESCHICI,Puglia,B&B,nicoletta.pantella@alice.it,,www.garagnovacanzepeschici.it
IT026171,"VILLAGGIO TURISTICO VALLE SCINNI",PESCHICI,Puglia,Villaggio Turistico,info@residencevallescinni.it,,www.villaggioturisticovallescinni.it
IT026290,"VILLA CELEST",PESCHICI,Puglia,Altro,villacelest@libero.it,,www.villacelest.com
IT026314,"RESIDENCE CALA LUNGA",PESCHICI,Puglia,Altro,atzorinicola@yahoo.it,,www.residencecalalunga.it
IT027015,"HOTEL CORONA BEACH",PESCHICI,Puglia,Hotel,info@hotelcoronapeschici.it,,
IT027238,"DA CARLINO",PESCHICI,Puglia,Affittacamere,dacarlino@tiscali.it,,
IT028259,"B&B PESCHICI",PESCHICI,Puglia,B&B,info@bedandbreakfastpeschici.it,,wwww.bedandbreakfastpeschici.it
IT029146,"BAIA DEL PIACERE",PESCHICI,Puglia,Altro,mariaburia70@live.it,,
IT029415,"APPARTAMENTI ZAIANA",PESCHICI,Puglia,Altro,info@appartamentipeschici.it,,www.appartamentipeschici.it / www.zaiana.net
IT036870,"ZIA NI'",PESCHICI,Puglia,B&B,info@ziani.it,,www.ziani.it
IT037352,"RESIDENCE DATTOLI",PESCHICI,Puglia,Altro,info@dattoliresidence.it,,
IT038469,"RESIDENCE TRAMONTO",PESCHICI,Puglia,Altro,residencetramonto@gmail.com,,
IT025405,"PINTO TERESA",PIETRAMONTECORVINO,Puglia,B&B,terry.pinto58@gmail.com,,
IT026798,"CASTEL DI PIETRA",PIETRAMONTECORVINO,Puglia,Affittacamere,info@casteldipietra.it,,
IT018771,"IL TESORETTO",POGGIARDO,Puglia,Hotel,info@tesoretto.org,,www.tesoretto.org
IT020185,"ALBA CHIARA",POGGIARDO,Puglia,B&B,albachiara.bb@libero.it,,www.letresorelle.it
IT025048,"LA GIOCONDA",POGGIARDO,Puglia,B&B,bb.lagioconda@libero.it,,www.letresorelle.it
IT025090,"TENUTA SANTA GIOVANNA",POGGIARDO,Puglia,B&B,info@tenutasantagiovanna.it,,www.tenutasantagiovanna.it
IT026587,"SIMPOSIO BED WINE",POGGIARDO,Puglia,B&B,info@simposiobedwine.it,,www.simposiobedwine.it
IT023913,"IL GARAGNONE",POGGIORSINI,Puglia,B&B,ilgaragnone.bb@gmail.com,,www.ilgaragnonebb.it
IT017412,"MAZZARELLI CREATIVE RESORT",POLIGNANO A MARE,Puglia,Hotel,info@mazzarelliresort.it,,www.mazzarelliresort.it
IT018377,"NICOLAJ HOTEL",POLIGNANO A MARE,Puglia,Hotel,hotelnicolaj@libero.it,,www.hotelnicolaj.it
IT018572,"PIETRABLU RESORT & S.P.A.",POLIGNANO A MARE,Puglia,Hotel,info@cdshotels.it,,www.cdshotels.it
IT018830,"HOTEL COVO DEI SARACENI S.R.L.",POLIGNANO A MARE,Puglia,Hotel,info@covodeisaraceni.com,,www.covodeisaraceni.com
IT019618,"MALU'",POLIGNANO A MARE,Puglia,B&B,info@bebmalu.it,,www.bebmalu.it
IT020104,"BORGOBIANCO RESORT",POLIGNANO A MARE,Puglia,Hotel,borgobianco@greenblu.it,,www.borgobianco.it
IT020402,"DEI SERAFINI",POLIGNANO A MARE,Puglia,B&B,deiserafini@libero.it,,www.deiserafini.it
IT020457,"GIOVÌ RELAIS",POLIGNANO A MARE,Puglia,Affittacamere,info@giovirelais.com,,www.giovirelais.com
IT021205,"SAN TOMMASO",POLIGNANO A MARE,Puglia,Hotel,info@santommaso.net,,www.hotelsantommaso.net
IT021218,"VINGT SEPT",POLIGNANO A MARE,Puglia,Affittacamere,info@vingt-sept.it,,www.vingt-sept.it
IT021833,"ALALAMA DI CAMPANELLA ANGELO",POLIGNANO A MARE,Puglia,B&B,info@alalama.it,,www.alalama.it
IT023433,"D'APRILE DIMORE",POLIGNANO A MARE,Puglia,Affittacamere,dapriledimore@gmail.com,,www.dapriledimore.it
IT023463,"SAN MICHELE SUITE",POLIGNANO A MARE,Puglia,Affittacamere,info@sanmichelesuite.it,,www.sanmichelesuite.it
IT023859,"CINQUEVITE",POLIGNANO A MARE,Puglia,Altro,info@cinquevite.it,,www.cinquevite.it
IT023975,"PALAZZO MARINGELLI",POLIGNANO A MARE,Puglia,Affittacamere,info@palazzomaringelli.com,,www.palazzomaringelli.com
IT024049,"HOTEL SAN GIOVANNI",POLIGNANO A MARE,Puglia,Hotel,villaggiosangiovanni@gmail.com,,
IT024051,"POSEA",POLIGNANO A MARE,Puglia,Affittacamere,info@posea.it,,www.posea.it
IT024104,"IL CILIEGIO",POLIGNANO A MARE,Puglia,B&B,bebilciliegio@alice.it,,
IT024253,"NEREIDI CASA VACANZA",POLIGNANO A MARE,Puglia,Altro,nereidicasavacanze@gmail.com,,www.nereidicasavacanze.it
IT024287,"DONNA DOMENICA",POLIGNANO A MARE,Puglia,Affittacamere,info@donnadomenica.com,,www.donnadomenica.com
IT024389,"FRUGIS",POLIGNANO A MARE,Puglia,B&B,info@bebfrugis.it,,www.bebfrugis.it
IT024905,"VILLA CATERINA",POLIGNANO A MARE,Puglia,Altro,booking@trulliedimore.com,,https://www.holidayrentalspuglia.com/
IT025157,"MASSERIA DEL CROCIFISSO",POLIGNANO A MARE,Puglia,Altro,info@masseriadelcrocifisso.it,,www.masseriadelcrocifisso.it
IT025229,"TRULLI DI MONTALTINO",POLIGNANO A MARE,Puglia,Altro,ignaziofiume47@gmail.com,,www.trulliedimore.com
IT025911,"TORRES SUITE",POLIGNANO A MARE,Puglia,B&B,info@torressuite.it,,http://www.torressuite.it/
IT027221,"CRIGIU'",POLIGNANO A MARE,Puglia,B&B,info@crigiubbpolignano.it,,www.crigiubbpolignano.it
IT027257,"GUEST HOUSE POLIGNANO A MARE",POLIGNANO A MARE,Puglia,Affittacamere,ghpolignanoamare@gmail.com,,www.ghpolignanoamare.com
IT028178,"ATMOSPHERA TOURIST",POLIGNANO A MARE,Puglia,Altro,info@atmosphera.it,,
IT028618,"CASA MELIÒ",POLIGNANO A MARE,Puglia,B&B,casamelio8@gmail.com,,
IT029104,"CASA SIMONE",POLIGNANO A MARE,Puglia,Altro,simoneanna121@gmail.com,,
IT029208,"B. & B.  SANT&BICE",POLIGNANO A MARE,Puglia,B&B,info@santebice.it,,
IT029420,"ZIMARÌ SRLS",POLIGNANO A MARE,Puglia,Affittacamere,marigu729@gmail.com,,
IT029450,"A CASA DI ELENA",POLIGNANO A MARE,Puglia,Altro,acasadielena.info@gmail.com,,
IT029477,"B&B PODERE FUSELLA",POLIGNANO A MARE,Puglia,Altro,pellegrini.giovanni@alice.it,,
IT029484,"\""VILLA BARNABA\"" COUNTRY HOUSE E POOL",POLIGNANO A MARE,Puglia,B&B,villabarnaba@gmail.com,,
IT029520,"AFFITTACAMERE \""A POCHI PASSI\""",POLIGNANO A MARE,Puglia,Affittacamere,info@bbapochipassi.it,,
IT029872,"BRUCO CASA VACANZA DI NAPOLITANO COSIMO",POLIGNANO A MARE,Puglia,Altro,info@brucoholiday.com,,
IT029960,"CALA PONTE HOTEL",POLIGNANO A MARE,Puglia,Hotel,info@calaponteresort.com,,
IT030427,"RELAIS DEL SENATORE",POLIGNANO A MARE,Puglia,B&B,info@relaisdelsenatore.it,,
IT030524,"IL GIARDINO",POLIGNANO A MARE,Puglia,B&B,info@bbilgiardino.com,,www.bbilgiardino.com
IT030624,"LA DIMORA DI ZIA KATIA",POLIGNANO A MARE,Puglia,B&B,info@bbladimoradiziakatia.it,,
IT030634,"LA PERLA DEL MARE DI POLIGNANO SRL",POLIGNANO A MARE,Puglia,Altro,laperlapolignano@virgilio.it,,
IT030690,"LE RESIDENZE DI VICO RECUPERO",POLIGNANO A MARE,Puglia,Altro,pugliainvestvacanze@gmail.com,,
IT030804,"IL VECCHIO FIENILE",POLIGNANO A MARE,Puglia,Altro,ignaziofiume47@gmail.com,,
IT030816,"OLD TOWN HOUSE DI GABRIELE MONGELLI",POLIGNANO A MARE,Puglia,Affittacamere,info@oldtownhousepolignano.com,,
IT030863,"NIDO DELLO YORK",POLIGNANO A MARE,Puglia,Altro,kaddao87@libero.it,,
IT031049,"LA CASA DELLE CONCHIGLIE",POLIGNANO A MARE,Puglia,B&B,bgarribba@gmail.com,,
IT031635,"EREMO GUEST HOUSE",POLIGNANO A MARE,Puglia,Affittacamere,eremoguesthouse@gmail.com,,
IT032043,"DOLCEMARE - DIMORE DI CHARME",POLIGNANO A MARE,Puglia,Affittacamere,info@dimoredolcemare.com,,
IT016417,"LIDO BACINO GRANDE",PORTO CESAREO,Puglia,Hotel,info@bacinogrande.it,,www.bacinogrande.it
IT016421,"TORRE CASTIGLIONE",PORTO CESAREO,Puglia,Campeggio,info@torrecastiglione.it,,www.torrecastiglione.it
IT017435,"RIVA DEL SOLE",PORTO CESAREO,Puglia,Hotel,info@rivadelsole.org,,www.rivadelsole.org
IT017444,"VILLAGGIO PUNTA GROSSA",PORTO CESAREO,Puglia,Altro,info@puntagrossa.it,,www.puntagrossa.it
IT017452,"PARADISE",PORTO CESAREO,Puglia,Hotel,hotelparadise@rivadelsole.org,,www.rivadelsole.org
IT018092,"ALBERGO TABU'",PORTO CESAREO,Puglia,Hotel,info@ledune-iltabu.it,,www.ledune-iltabu.it
IT018350,"MIRAMARE  (PORTO CESAREO)",PORTO CESAREO,Puglia,Hotel,info@hotelmiramare-le.it,,www.hotelmiramare-le.it
IT018397,"PALADINI",PORTO CESAREO,Puglia,Hotel,hotelpaladini@gmail.com,,paladinialberghi.com
IT018427,"LO ZODIACO",PORTO CESAREO,Puglia,Hotel,posta@hotelzodiaco.com,,www.hotelzodiaco.com
IT018533,"VESPUCCI",PORTO CESAREO,Puglia,Hotel,info@vespuccihotel.it,,www.vespuccihotel.it
IT018545,"VILLA JONICA",PORTO CESAREO,Puglia,Hotel,info@hotelvillajonica.it,,www.hotelvillajonica.it
IT018579,"PORTO CESAREO CAMPING",PORTO CESAREO,Puglia,Campeggio,info@portocesareocamping.it,,www.portocesareocamping.it
IT018583,"POSIDONIA",PORTO CESAREO,Puglia,Hotel,info@hotelposidonia.com,,www.hotelposidonia.com
IT018632,"DUNE SUITE HOTEL",PORTO CESAREO,Puglia,Hotel,info@ledunesuitehotel.it,,www.ledunesuitehotel.it
IT018685,"FALLI  - DEPANDANCE -",PORTO CESAREO,Puglia,Hotel,info@hotelfalli.com,,www.hotelfalli.com
IT018712,"BAIAMALVA RESORT",PORTO CESAREO,Puglia,Altro,info@baiamalva.it,,www.baiamalva.it
IT018728,"CLUB AZZURRO",PORTO CESAREO,Puglia,Hotel,info@hotelclubazzurro.it,,www.hotelclubazzurro.it
IT018741,"CONCHIGLIA AZZURRA",PORTO CESAREO,Puglia,Hotel,info@conchigliazzurra.com,,www.conchigliazzurra.com
IT018777,"INTERVALLO",PORTO CESAREO,Puglia,Hotel,info@hotelintervallo.it,,www.hotelintervallo.it
IT018814,"L'ANGOLO DI BEPPE",PORTO CESAREO,Puglia,Hotel,info@angolodibeppe.it,,www.angolodibeppe.it
IT018900,"HOTEL PERLA DELLO IONIO",PORTO CESAREO,Puglia,Hotel,hotelperladelloionio@gmail.com,,www.hotelperladelloionio.com
IT019454,"HOTEL LO SCOGLIO",PORTO CESAREO,Puglia,Hotel,info@isolaloscoglio.it,,www.isolaloscoglio.it
IT019712,"LA SPIAGGIA",PORTO CESAREO,Puglia,Hotel,info@hotelaspiaggia.it,,www.hotelaspiaggia.it
IT019977,"BLU HOTEL",PORTO CESAREO,Puglia,Hotel,hotelblu@hotelblu.it,,www.hotelblu.it
IT020307,"AGRICAMPEGGIO LE RADICI",PORTO CESAREO,Puglia,Altro,info@agricampeggioleradici.it,,www.agricampeggioleradici.it
IT020467,"GIARDINI SAUSARI",PORTO CESAREO,Puglia,Altro,info@giardinisausari.it,,www.giardinisausari.it
IT020494,"GRECALE",PORTO CESAREO,Puglia,Hotel,info@hotelgrecale.it,,www.hotelgrecale.it
IT020512,"FALLI  HOTEL",PORTO CESAREO,Puglia,Hotel,info@hotelfalli.com,,www.hotelfalli.com
IT020728,"COMPLESSO AZZURRO",PORTO CESAREO,Puglia,Altro,info@guerravacanze.it,,www.guerravacanze.it
IT020938,"PIAZZA RISORGIMENTO",PORTO CESAREO,Puglia,Hotel,prenotazioni@piazzarisorgimento.it,,www.piazzarisorgimento.it
IT020954,"PRIMAVERA",PORTO CESAREO,Puglia,Hotel,info@pensioneprimavera.com,,www.pensioneprimavera.com
IT020970,"QUIHOTEL",PORTO CESAREO,Puglia,Hotel,info@quihotel.it,,www.quihotel.it
IT021178,"VILLA HERMOSA",PORTO CESAREO,Puglia,Hotel,info@villahermosaresort.it,,www.villahermosaresort.it
IT021873,"ALBA HOTEL",PORTO CESAREO,Puglia,Hotel,info@hotelalbatorrelapillo.it,,www.hotelalbatorrelapillo.it
IT023437,"DA ETTORE",PORTO CESAREO,Puglia,Hotel,info@hoteldaettore.net,,www.hoteldaettore.it
IT024134,"PUNTA PROSCIUTTO BED",PORTO CESAREO,Puglia,Affittacamere,info@pensionesolaris.it,,www.villaeugenio.com
IT024357,"RESIDENCE IL COLLE",PORTO CESAREO,Puglia,Altro,info@residenceilcolle.it,,www.residenceilcolle.it
IT026160,"VILLA LE DUNE",PORTO CESAREO,Puglia,Altro,villaledunecasettalinda@gmail.com,,
IT026909,"HOLLYWOOD",PORTO CESAREO,Puglia,B&B,hollywood70@live.it,,www.hollywoodbeb.it
IT027487,"CASA ALBA SALENTINA",PORTO CESAREO,Puglia,B&B,bbcasalbasalentina@gmail.com,,
IT027540,"GIOIELLO DEL MARE",PORTO CESAREO,Puglia,B&B,info@gioiellodelmare.it,,www.gioiellodelmare.it
IT028336,"CHIUSURELLE VILLAGE",PORTO CESAREO,Puglia,Altro,info@chiusurelleresidence.it,,www.chiusurelleresidence.it
IT029343,"B&B ACQUAMARINA",PORTO CESAREO,Puglia,B&B,info@bedacquamarina.com,,
IT029376,"VILLA NICOLETTA",PORTO CESAREO,Puglia,B&B,info@bbvillanicoletta.com,,
IT029391,"VILLA TERESA MARIA",PORTO CESAREO,Puglia,B&B,vergariraffaele@libero.it,,
IT029468,"ABSOLUTE APARTMENT PORTO CESAREO RESIDENCE",PORTO CESAREO,Puglia,Altro,antonionuzzaci@libero.it,,
IT030342,"GIOIA DEL MARE",PORTO CESAREO,Puglia,B&B,lauramogavero@libero.it,,
IT030839,"N&G VACANZE",PORTO CESAREO,Puglia,Affittacamere,perrone.diletta@libero.it,,
IT031013,"LA BAIA APARTMENTS",PORTO CESAREO,Puglia,Altro,info@appartamentiportocesareo.it,,
IT031121,"SEASALT",PORTO CESAREO,Puglia,B&B,seasalt.portocesareo@gmail.com,,
IT031383,"SOLEMARE",PORTO CESAREO,Puglia,B&B,info@solemarebb.it,,
IT031672,"FIOR DI MARE",PORTO CESAREO,Puglia,B&B,angelapeluso17@hotmail.it,,
IT032385,"GIOIA DEL SALENTO",PORTO CESAREO,Puglia,B&B,gioiadelsalento09@live.it,,
IT035972,"LA DARSENA",PORTO CESAREO,Puglia,B&B,ladarsena@live.it,,
IT018727,"CORTE DEI NONNI",PRESICCE,Puglia,Hotel,info@cortedeinonni.com,,www.cortedeinonni.com
IT018758,"CASINA DEI CARI",PRESICCE,Puglia,Hotel,info@casinadeicari.it,,www.casinadeicari.it
IT018811,"LA CASARANA RESORT & SPA",PRESICCE,Puglia,Altro,info@lacasarana.it,,www.lacasarana.it
IT019552,"LE PAJARE",PRESICCE,Puglia,Hotel,info@lepajare.it,,www.lepajare.com
IT020647,"CASINA SPIGGIANO",PRESICCE,Puglia,Altro,info@spiggiano.it,,www.casinaspiggiano.it
IT021826,"ANTICA MASSERIA PESCU",PRESICCE,Puglia,B&B,info@anticamasseriapescu.com,,www.anticamasseriapescu.com
IT023336,"MONSELLATO",PRESICCE,Puglia,B&B,info@bebmonsellato.it,,
IT029182,"VIA DEL CAMPO",PRESICCE,Puglia,B&B,bbviadelcampo@libero.it,,
IT017456,"PARCO VERDE",PULSANO,Puglia,Hotel,infoeden@edenpark.it,,www.edenpark.it
IT017511,"EDEN PARK",PULSANO,Puglia,Hotel,infoeden@edenpark.it,,www.edenpark.it
IT018505,"SUD HOTEL",PULSANO,Puglia,Hotel,info@riahotels.it,,www.sudhotel.it
IT018634,"EDEN PARK",PULSANO,Puglia,Villaggio Turistico,infoeden@edenpark.it,,www.edenpark.it
IT018691,"COSTA AZZURRA",PULSANO,Puglia,Hotel,costazzurra@libero.it,,www.costazzurrahotel.it
IT018768,"IL GRILLO",PULSANO,Puglia,Hotel,booking@ilgrillo.it,,www.ilgrillo.it
IT018863,"HOTEL IL GABBIANO",PULSANO,Puglia,Hotel,info@gabbianohotel.it,,www.gabbianohotel.it
IT023692,"CASA MITA",PULSANO,Puglia,B&B,lunarossamia@libero.it,,www.albergoristorantecasamita.it
IT028159,"B&B  SALENTO",PULSANO,Puglia,B&B,livionaccarat@libero.it,,
IT029451,"A CASA DI EMY",PULSANO,Puglia,Affittacamere,teresachiarella@alice.it,,
IT029478,"\""LA FONTANA CASE PER VACANZA DI FRANCESCO CARRIERI",PULSANO,Puglia,Altro,leucci.lu@libero.it,,
IT030589,"LA SUITE",PULSANO,Puglia,Affittacamere,giampiero.m@hotmail.it,,
IT030755,"LE CANNE BED  & RELAX",PULSANO,Puglia,Affittacamere,giampiero.m@hotmail.it,,
IT020631,"CASA NOSTRA",PUTIGNANO,Puglia,B&B,info@casanostrabb.com,,www.casanostrabb.com
IT024267,"ROSEJ",PUTIGNANO,Puglia,B&B,rosej@live.it,,www.rosej.it
IT024480,"UNA PERLA NEL VERDE",PUTIGNANO,Puglia,B&B,unaperlanelverde@gmail.com,,www.unaperlanelverde.it
IT026619,"SANTO STEFANO",PUTIGNANO,Puglia,B&B,Ezioantonacci@gmail.com,,
IT026869,"BED AND BREAKFAST LA RUSSA",PUTIGNANO,Puglia,B&B,b.blarussa@libero.it,,
IT027210,"IL BAMBU'",PUTIGNANO,Puglia,B&B,ilbambubedbreakfast@gmail.com,,
IT027526,"GIARDINO SEGRETO",PUTIGNANO,Puglia,B&B,info@bebgiardinosegreto.it,,www.bebgiardinosegreto.it
IT027806,"B&B AL BOSCHETTO",PUTIGNANO,Puglia,B&B,luciana_spi@yahoo.it,,
IT028930,"TENUTA COLAVECCHIO",PUTIGNANO,Puglia,B&B,info@tenutacolavecchio.com,,
IT036286,"CASA DI VIA OSTERIA",PUTIGNANO,Puglia,B&B,info@casadiviaosteria.it,,
IT038746,"MASSERIA NONNA ANGELA",PUTIGNANO,Puglia,Affittacamere,angela.netti@enext.it,,
IT021059,"PALAZZO BRIGANTI",RACALE,Puglia,B&B,info@palazzobriganti.it,,www.palazzobriganti.it
IT025064,"LA GEMMA DEL SALENTO",RACALE,Puglia,B&B,lagemmadelsalento@gmail.com,,www.lagemmadelasalento.jimdo.com
IT025111,"TIA MARIA RANCH",RACALE,Puglia,Altro,info@tiamariasrl.it,,www.tiamariasrl.it
IT029361,"AZ. AGRIT.  DI FIORE CARMINE ANTONIO",RIGNANO GARGANICO,Puglia,Altro,agriturismofiore@virgilio.it,,
IT030616,"MASSERIA PESCOROSSO",RIGNANO GARGANICO,Puglia,Altro,info@masseriapescorosso.it,,
IT018175,"APPARTAMENTI BLUE MARINE",RODI GARGANICO,Puglia,Altro,info@bluemarinevillage.it,,www.bluemarinevillage.it
IT018394,"PARK HOTEL VILLA AMERICANA",RODI GARGANICO,Puglia,Hotel,info@villaamericana.it,,www.villaamericana.it
IT018518,"VILLAGGIO LIDO DEL MARE",RODI GARGANICO,Puglia,Villaggio Turistico,info@lidodelmare.com,,www.lidodelmare.com
IT018522,"VILLAGGIO RIPA",RODI GARGANICO,Puglia,Villaggio Turistico,info@villaggioripa.it,,www.villaggioripa.it
IT018584,"RESIDENCE PARCO DEL SOLE",RODI GARGANICO,Puglia,Altro,info@parcodelsole.net,,www.parcodelsole.net
IT018725,"CAMPING SERENELLA",RODI GARGANICO,Puglia,Campeggio,serenellacamping@gmail.com,,
IT018843,"HOTEL HELIOS",RODI GARGANICO,Puglia,Hotel,helios@htlhelios.it,,www.htlhelios.it
IT018854,"HOTEL BAIA S. BARBARA",RODI GARGANICO,Puglia,Hotel,centroprenotazioni@grupposaccia.it,,www.grupposaccia.it
IT018873,"HOTEL RIPA",RODI GARGANICO,Puglia,Hotel,info@villaggioripa.it,,www.villaggioripa.it
IT018875,"HOTEL RIVABLU",RODI GARGANICO,Puglia,Hotel,info@hotelrivablu.it,,www.hotelrivablu.it
IT018876,"HOTEL RIVIERA",RODI GARGANICO,Puglia,Hotel,info@hotelrivieragargano.it,,www.hotelrivieragargano.it
IT018884,"HOTEL POGGIO DEGLI ULIVI",RODI GARGANICO,Puglia,Hotel,info@hotelpoggiodegliulivi.com,,www.hotelpoggiodegliulivi.com
IT018890,"HOTEL MIRAMARE",RODI GARGANICO,Puglia,Hotel,info@miramare.ws,,www.miramare.ws
IT019322,"HOTEL ARIANNA CLUB",RODI GARGANICO,Puglia,Hotel,info@ariannaclub.com,,
IT019390,"HOTEL VILLA A MARE",RODI GARGANICO,Puglia,Hotel,info@albergovillamare.it,,www.albergovillamare.it
IT019501,"HOTEL MIZAR",RODI GARGANICO,Puglia,Hotel,garganomizarhotel@gmail.com,,
IT020053,"CAMPING STELLA DEL SUD",RODI GARGANICO,Puglia,Campeggio,info@villagestelladelsud.it,,www.villagestelladelsud.it
IT020056,"CAMPING LIDO DEL GARGANO",RODI GARGANICO,Puglia,Campeggio,info@lidodelgargano.it,,www.lidodelgargano.it
